Post ID,Description,Publish time,Permalink,Post type,Views,Reach,Likes,Shares,Follows,Comments,Saves
18041818331572996,"The fastest growth periods are often the most miserable. If you want progress, get used to pain.",04/28/2025 18:57,https://www.instagram.com/p/DJA0tyQR-5m/,IG carousel,567385,326443,12188,1645,45,212,2566
18063022765860978,"During my hardest days, I repeated the same phrase to myself:

I cannot lose if I do not quit.",04/28/2025 8:55,https://www.instagram.com/reel/DI_vzhIplu8/,IG reel,837226,463336,30956,4670,217,413,6029
18007360994575212,You want to sell at the moment of greatest pain.,04/27/2025 17:55,https://www.instagram.com/reel/DI-Iz1MJZoN/,IG reel,403763,222724,5640,212,78,192,736
17883305088270766,"Yeses give you opportunity.
Nos give you feedback.

The only way you lose is by doing nothing.",04/27/2025 8:55,https://www.instagram.com/reel/DI9LB7hJ3kh/,IG reel,630946,321360,19689,3462,152,353,5550
18054420818221836,"My top 3 principles of negotiating:

1) Leverage is created through having alternatives. Have some before you begin.

2) Ask questions. Don’t make demands.

3) There are win-win & lose-lose scenarios. Use 1 & 2 to get the former and avoid the latter.",04/26/2025 17:55,https://www.instagram.com/reel/DI7j92wJp9j/,IG reel,506288,292391,12292,1260,122,461,3233
17869316301360597,Achievements only fully satisfy people who would never achieve them.,04/26/2025 12:55,https://www.instagram.com/p/DI7Bs4UJwGO/,IG carousel,1160149,658785,38390,3237,95,413,5112
18249140557303482,"Nowhere worth going you can get to in a rush.

The more you rush the longer it takes. And for most, they never stop rushing. So, they never get there at all.",04/26/2025 8:55,https://www.instagram.com/reel/DIwS_jrJNbn/,IG reel,523955,295482,16654,2222,90,236,1996
18079914148738537,"Your first business isn’t where you get rich—it’s where you get good.
Success and failure share the same road. Failure is just an earlier exit.",04/25/2025 17:55,https://www.instagram.com/p/DI4_JBYJGlm/,IG carousel,965360,547530,42585,6359,455,567,8727
18086483290616848,"The cost of ignorance is easy to quantify but hard to comprehend.

The cost of not knowing how to get what you want is the value of the thing you want.

And that education costs time and money.

You pay with the one you value least.",04/25/2025 12:55,https://www.instagram.com/p/DI4c4VfJgnT/,IG carousel,471053,245008,9631,906,35,333,2889
18046421306373458,"Work life balance is a wonderful goal.

It’s just not going to happen if you want to be the best.

Because whatever you’re not willing to sacrifice, the best person is.",04/25/2025 9:00,https://www.instagram.com/reel/DIy3xdnJGIv/,IG reel,626742,351385,17717,2313,95,343,2574
18514158400042370,"Friendly reminder that you can feel terrible about everything going on around you, and still win.",04/24/2025 17:55,https://www.instagram.com/p/DI2aW1dzRea/,IG carousel,549529,306678,13504,1740,68,227,3679
18041220176620556,"You can beat 99% of people without being smarter or luckier, but by being willing to endure pain and uncertainty for longer.",04/24/2025 8:55,https://www.instagram.com/p/DI1cmfJJK3b/,IG image,1434962,1121652,52853,14304,716,485,9790
18398086492109527,"If it’s hard for you, it’s hard for everyone. And most people avoid hard things. Which is why you can beat most people by just trying",04/23/2025 17:55,https://www.instagram.com/p/DIz1meczzln/,IG carousel,1669034,1022904,69210,9123,1023,487,15100
18014367860521367,"Don’t build confidence.

Build evidence.

Confidence comes as a result of evidence.

Not the other way around.",04/23/2025 12:55,https://www.instagram.com/p/DIzTPjPTZB0/,IG carousel,1573631,1000880,59425,14029,1296,498,21512
18021724319686591,"If you aren’t willing to suck, you’re never going to get good.",04/23/2025 8:55,https://www.instagram.com/reel/DIy3wMBpUHN/,IG reel,549750,297178,15992,1959,99,303,2470
18065700013988859,"When someone asks for a discount:

Add a bonus instead of lowering your price, then ask them to buy again.

@icedcoffeehour",04/22/2025 17:59,https://www.instagram.com/reel/DIxRG0JzxqK/,IG reel,664730,396528,21144,5708,289,443,7253
18087095533612353,"Big rewards often come with big risks. But most risk is an illusion.

Illusion: You starve, go homeless, & die.

Reality: You go back to zero & start over. (Which sometimes sounds oddly freeing)

Thats when you realize the biggest risk is not taking any. So maybe shoot your shot.",04/22/2025 13:55,https://www.instagram.com/p/DIw1US-TmQj/,IG carousel,980027,498852,34627,2997,121,461,6022
18043791371161778,“Boring” is what most people call the work it takes to become the best.,04/22/2025 8:55,https://www.instagram.com/reel/DIwSRRzJryS/,IG reel,558729,322670,17603,2521,74,264,2929
17901415461187335,"Last week, @hormozi joined our SERHANT. LIVE to share some invaluable insights with our agents. Here’s one of my favorite moments- When you close a deal, tell that story from EVERY ANGLE! 💪 What do you think?",04/22/2025 8:32,https://www.instagram.com/reel/DIwPYZ2u-uh/,IG reel,409951,,6316,487,,111,0
18054899048189179,It takes more intelligence to learn from someone ahead of you than to attack them.,04/21/2025 17:55,https://www.instagram.com/reel/DIur9WCzrfy/,IG reel,675121,410515,16245,3672,220,394,2857
17984484854803979,"You don’t become confident by shouting affirmations in the mirror, but by having a stack of undeniable proof that you are who you say you are.

Outwork your self doubt.",04/21/2025 8:55,https://www.instagram.com/reel/DItuQMfJwP-/,IG reel,777737,388988,21864,3468,92,314,4213
18092245744583841,"Shame. Pain. Anger. Passion. Purpose.

It doesn’t matter what drives you, as long as it never stops.",04/20/2025 17:55,https://www.instagram.com/p/DIsHOQAzoqi/,IG carousel,1586624,1039900,39244,3665,239,497,6813
17879172087291070,The moment you treat a relationship like a right instead of a privilege… is the moment you start losing it.,04/19/2025 13:44,https://www.instagram.com/p/DIpFupoTj-n/,IG carousel,1082385,,32087,4279,,299,0
18089371279592646,"Everyone takes different amounts of time to realize: no one is coming to save you.

and many never figure it out until it’s too late.",04/19/2025 8:55,https://www.instagram.com/reel/DIokonBpRzG/,IG reel,561217,287811,12175,1181,53,191,1621
18081920662677688,"You can have hard conversations and grow or you can have easy conversations and keep living the same six months over and over for the rest of your life.

You can choose your path, not where it takes you.",04/18/2025 17:56,https://www.instagram.com/p/DIm9uf6z-ha/,IG carousel,1290811,728224,30261,4406,118,529,7737
18064927298503884,"Friends should be willing to pay more to support a homie’s business rather than asking for a discount.

No one needs more stuff.
Everyone could use more support.",04/18/2025 8:55,https://www.instagram.com/reel/DIl_1EMpDxz/,IG reel,2901912,1859489,93063,16552,758,1483,6150
17892124266213368,"Ask the girl.
Shoot the shot.
Launch the business.
Run the ad.
Quit the job.
Take the risk.

When you’re 85 years old and on your deathbed, you’re not gonna wish you had fewer crazy stories.",04/17/2025 17:55,https://www.instagram.com/p/DIkYzkOzW1u/,IG carousel,759109,357808,23253,2056,90,575,8649
17930224175917834,To succeed you just need to do so many reps that it would be unreasonable for you to fail.,04/17/2025 13:20,https://www.instagram.com/p/DIj5T5oT4uG/,IG carousel,733483,428452,24069,3989,91,218,5709
18052926842257870,More people are interested in looking like they’re trying hard than actually trying hard.,04/17/2025 8:55,https://www.instagram.com/reel/DIjbFJ3xVCK/,IG reel,654659,338468,18121,2411,65,298,3383
17975930507835717,"During my hardest days, I repeated the same phrase to myself:

I cannot lose if I do not quit

@mrbeast",04/16/2025 18:00,https://www.instagram.com/reel/DIh0H0iz28h/,IG reel,814135,444487,26399,5048,159,548,7477
17916996743980722,Full 50 minutes interview with @daveramsey is now live on YouTube. Enjoy.,04/16/2025 12:58,https://www.instagram.com/p/DIhSELmTCP6/,IG carousel,537065,281529,3001,128,42,282,511
18044267642456460,To succeed you just need to do so many reps that it would be unreasonable for you to fail.,04/15/2025 17:55,https://www.instagram.com/reel/DIfPN35zPOt/,IG reel,431301,259905,16669,2469,284,194,3539
18060134602882077,"Best job to have when going after your dreams:

One where you get 129 days a year off to pursue your dreams with full-time pay.

Oh yea, that’s every 9-5 job.

No excuses.",04/15/2025 13:31,https://www.instagram.com/p/DIexDnNTIbH/,IG carousel,2622491,1505936,96231,21728,2715,996,28843
18268397866285190,"Advice to strong men:

Find a strong woman.",04/15/2025 8:55,https://www.instagram.com/reel/DIeRfyPS9l0/,IG reel,2435941,1114549,67373,13490,435,885,12648
18035200790315079,You can’t wish for both growth and comfort. The price of the first is the second.,04/14/2025 17:56,https://www.instagram.com/p/DIcqilwSrK1/,IG carousel,818282,458121,25847,2264,91,170,4147
18354246931151084,"Stop waiting for someone to come along and root for you.

You gotta do that for you.

If you get lucky, you’ll find a few people who really believe in you.

But if your plan relies on luck to succeed, it’s not a plan, it’s a bet.

And if you’re gonna bet, bet on you not them.",04/14/2025 8:55,https://www.instagram.com/reel/DIZHzIhvx8j/,IG reel,1101593,612239,28349,7402,301,510,5446
17950796564952527,"The optimal price for a product gets far more NOs than the one that sells the most people.

It’s also the price that makes the most money.

But business owners like hearing YES more than they like making money.

This is why most businesses don’t make money.",04/13/2025 17:55,https://www.instagram.com/reel/DIaFsCvvzcn/,IG reel,1879415,1242638,87363,18631,2964,710,16964
17878709442285795,People will give you mediocre advice on how to change your life assuming you have the same mediocre goals as them. It never ends. You just give fewer shits.,04/13/2025 13:55,https://www.instagram.com/p/DIZqKWqT7_8/,IG carousel,1596294,978338,44272,10516,469,446,13376
18158493796358385,Everyone starts at zero. Keep on ✊🏽,04/13/2025 6:37,https://www.instagram.com/p/DIY4HbUp6_U/,IG image,3576128,2931622,147702,5069,14224,703,16638
18300475318243504,"You can literally open your eyes, and everything that you see has a business behind it…",04/12/2025 17:55,https://www.instagram.com/reel/DIXg068J1Ov/,IG reel,480323,292487,15746,1763,320,285,3034
18168713953336473,To succeed you need to do so many reps that it would be unreasonable for you to fail.,04/12/2025 12:55,https://www.instagram.com/p/DIW-jggJ6Pu/,IG carousel,1390394,933165,51289,6422,1351,348,12288
18097704439550003,"If you want to impress people nowadays, just say what you’re gonna do, then do it.",04/12/2025 9:00,https://www.instagram.com/reel/DIWjnQxJiqD/,IG reel,527838,287030,12648,1039,71,214,2307
18141607174380228,How to get someone to behave differently.,04/11/2025 17:55,https://www.instagram.com/reel/DIU8BJZT1MP/,IG reel,649762,380433,23691,2728,297,355,5311
18073979716834435,"I have a lot of respect for @marthastewart . She was the first female billionaire - and - she did it as one of the first influencers of this century. Her playbook is one worth modeling. She also rebranded like a G on something that would’ve destroyed most careers.

Kudos.",04/11/2025 10:37,https://www.instagram.com/reel/DIUHueYPs8i/,IG reel,244000,148591,4836,513,54,245,950
17896787943191592,"The point isn’t to avoid suffering.
It’s to find something worth suffering for.",04/11/2025 8:55,https://www.instagram.com/reel/DIT-PfSpmtp/,IG reel,851800,483371,22319,4954,181,232,5330
1.79454E+16,"S & P 500 < S & Me 500

Invest in yourself.

You’ll grow faster than 10% per year.",04/10/2025 17:55,https://www.instagram.com/reel/DISXR8up4gE/,IG reel,763182,432854,32282,4500,581,305,8256
17916365966983609,"You cannot hope to be understood by most people and also do something most people can’t understand

Either you set the bar or you let other people set your bar for you.

Hint: if they do it, it’ll be lower.

Being misunderstood is part of the path
It’s a checkpoint not a detour",04/10/2025 12:55,https://www.instagram.com/reel/DIR080WJdtm/,IG reel,696461,470798,34806,8129,966,412,7859
18073696858833465,Achievements only fully satisfy people who would never achieve them.,04/10/2025 8:55,https://www.instagram.com/reel/DIRZg-JJyGD/,IG reel,672371,390991,20750,3449,82,235,3133
18042188942428758,"When I had $1k in my bank account, I thought about quitting daily.

What fueled me was the pain of going home a failure.

It hurt more than the pain of rejection, the uncertainty of success, and the exhaustion of trying ‘one more time’

Whatever your fuel. Don’t judge it. Use it.",04/09/2025 17:55,https://www.instagram.com/reel/DIPyeUBzel7/,IG reel,421568,248191,10701,1052,77,311,2549
18034621319309152,"Money-making framework for non-US citizens:

#1 Learn English
#2 Get a connection to the internet
#3 Save up to buy a laptop or smartphone
#4 Start doing services in the US from anywhere in the world",04/09/2025 13:42,https://www.instagram.com/reel/DIPVTSdzkbR/,IG reel,1710333,1105828,58082,12477,6757,850,20914
18043759286128911,Productivity comes from all the things you choose not to do.,04/09/2025 8:55,https://www.instagram.com/reel/DIO0peeR3pm/,IG reel,1181722,479615,22062,2792,59,379,9792
18493578547044838,"Stress is not a problem. It’s a fact of life.

It only becomes a problem when you try to eliminate it (and fail).",04/08/2025 17:55,https://www.instagram.com/reel/DINNooUxGsx/,IG reel,442416,286419,15373,2813,189,266,3440
17863102845371747,"You don’t need another new business strategy.

You need 1 tested strategy executed 100 times. Every day. Nonstop. For a decade.",04/07/2025 17:55,https://www.instagram.com/reel/DIKo71wRtd1/,IG reel,388001,222633,8274,770,123,227,2519
17953942160946223,"How to stay poor:

Don’t start until everyone says it’s a good idea.",04/07/2025 8:55,https://www.instagram.com/reel/DIJrEPAuH9e/,IG reel,772058,460164,20059,4295,145,357,3352
18043415399528485,There is no greater waste of time than defending your actions to people whose life you don’t want.,04/06/2025 8:55,https://www.instagram.com/reel/DIHGQNlubcf/,IG reel,300068,158986,8957,686,26,263,1080
17939375582871763,"Most setbacks become successes when you expand the timeline. 

Which means we need to change our perspective on failure rather than avoid it.",04/05/2025 17:55,https://www.instagram.com/reel/DIFfUj6ORMb/,IG reel,1337585,917669,58571,4583,766,590,6980
17888312226126187,"What makes hard work hard isn’t the difficulty of the work itself, it’s how many days in a row you have to do it, and how many things you say no to that you really want to do, but choose not to.",04/05/2025 13:00,https://www.instagram.com/p/DIE9lCOO5uI/,IG carousel,1044418,649750,35722,6356,355,303,10854
17905158363134808,"Losing always sucks. It always stings and never dulls.

You just get better at compressing the time between when you lose and when you try again.

Whereas most people, never try again at all.",04/05/2025 8:55,https://www.instagram.com/reel/DIEhgAjuCpk/,IG reel,606761,341887,18363,2298,78,307,2520
18056930626905121,What really smart poor people cant handle is that getting rich has less to do with intellect and creativity and more to do with courage and perseverance.,04/04/2025 17:55,https://www.instagram.com/p/DIC6h0GuJlA/,IG carousel,1983356,1272553,71769,9362,626,661,16771
17937506685002534,"If you surround yourself with only people who make you better…you’ll probably get better than you are. 

And if you’re that rare combination of ambitious yet humble - you may even get better than they are.",04/04/2025 8:55,https://www.instagram.com/reel/DIB8rmPRC3A/,IG reel,574781,308181,18027,2754,85,216,2593
18050608808345160,"How to stay poor:

Follow advice from people behind you in life on how to get ahead",04/03/2025 17:55,https://www.instagram.com/reel/DH_zUJ1paYG/,IG reel,554414,353566,20059,3916,405,195,5464
18080121670731205,Watch the full episode on my YouTube channel now,04/03/2025 12:55,https://www.instagram.com/reel/DH_yh58T3HV/,IG reel,264201,158951,3331,217,47,96,594
17888162607232495,"Your most valuable asset isn’t your time, it’s your attention.",04/03/2025 9:02,https://www.instagram.com/reel/DH_X46pJ-hc/,IG reel,1338777,606290,41747,6457,108,217,9352
18081607531647785,"Pricing is the single strongest lever on profit in a business.

And yet - 95% of business owners look at what everyone else is charging, take the average, make that their price and never think about it again.

The problem is - the business owners they’re copying are broke too.",04/02/2025 17:55,https://www.instagram.com/reel/DH9w8pISgYQ/,IG reel,241308,152287,5828,537,67,193,1191
18151687405367339,"The fastest way to change your life is to change where you invest:

Look at your calendar for where you spend your time.
Your credit card statement for how you spend your money.
And your phone for where you spend your attention.

Change your inputs. Change your outputs.",04/02/2025 12:55,https://www.instagram.com/p/DH9Oj5ZTkjY/,IG carousel,1422158,878584,47137,18912,1034,483,14885
18064399912798871,When you lie to yourself you become two people: a liar for lying and a fool for believing it.,04/02/2025 8:55,https://www.instagram.com/reel/DH8yvtfPV2F/,IG reel,888236,445050,21154,2938,196,161,4282
18069372439924751,"If you’re single, you should try the 12 x 30 challenge. It’s simple. It works like this…",04/01/2025 17:55,https://www.instagram.com/reel/DH7MD0rSswf/,IG reel,1867928,1185621,97888,20934,8459,652,41718
18059924639031003,"Change is scary. But so is regret.

The life you live depends on the one you fear more.",04/01/2025 12:56,https://www.instagram.com/p/DH6p17WTVwT/,IG carousel,2214943,1366883,75235,14484,2097,548,22783
18158111650353830,Business is hard. You just can’t give up.,04/01/2025 8:56,https://www.instagram.com/reel/DH6N2xWJwb7/,IG reel,794314,370020,20022,3744,100,156,4792
18079579588663139,"How to stay poor:

Focus on your lack of resources rather than your lack of resourcefulness.

The latter creates the former, not the other way around.",03/31/2025 17:56,https://www.instagram.com/p/DH4nZ8gSv7G/,IG carousel,2102429,1264491,93153,10988,2039,1085,17365
18071255977844338,"How to never run out of ideas for making content:

Never stop doing stuff.",03/31/2025 8:57,https://www.instagram.com/reel/DH3ptLlpR09/,IG reel,702861,313880,15874,1280,31,351,2824
17903333106120766,"The biggest risk to your future isn’t your competition, it’s the distractions you insist on keeping in your life rather than doing the things you know you should be doing but aren’t.",03/30/2025 17:55,https://www.instagram.com/reel/DH2CjqXSoVc/,IG reel,1010912,673023,50151,13906,1938,483,14638
18088168549594706,The easiest way for most small businesses to make more money…is to simply charge more money.,03/30/2025 8:55,https://www.instagram.com/reel/DH1EvRxSR_W/,IG reel,695317,292625,13139,1888,50,94,5100
18044470373109496,Your focus is directly proportional to the amount of things you say no to.,03/29/2025 17:55,https://www.instagram.com/reel/DHzdr9DSTMm/,IG reel,308227,173699,6152,711,47,253,1759
17979072359816865,"There’s a difference between being willing to figure it out and believing you need to have it all figured out.

In the gap between those two ideas sit many *almost* entrepreneurs thinking they need just a little more information to get started.",03/29/2025 12:55,https://www.instagram.com/p/DHy7axfS4Yl/,IG carousel,708424,417745,23009,2536,240,426,4673
18062783089992018,"If you’re trying to start a business:

Just. Find. Shit. People. Already. Buy. And. Sell. It.

You can figure out passion purpose etc after you learn the basics.

Make a profit. Then get cute.

But you may realize you find you’re passionate about making a profit.

2 birds.",03/29/2025 8:55,https://www.instagram.com/reel/DHyf-VNS3JI/,IG reel,763672,328823,20476,1985,39,167,5564
18305494492227522,"Comfort is short gain.
Regret is long pain.

Fear is short pain.
Fulfillment is long gain.

You wanna trade short pains for long gains. Not short gains for long pains.

It’s not the safe bet. It’s a guaranteed loss—for later.",03/28/2025 17:55,https://www.instagram.com/reel/DHw4zHmyDcq/,IG reel,826968,548946,33547,8682,544,491,9356
17847266322415235,"Some people have a long morning routine.

I like to get to work as fast as I can.

That’s what works for me.

Do what works for you.

And ignore everyone else.",03/28/2025 8:55,https://www.instagram.com/reel/DHv6_PAu_9I/,IG reel,2260295,1064096,58810,3080,682,943,4516
18130513561408826,"Hiring talented people is one of the easiest 10x-100x ROI opportunities.

And there’s always underpriced talent.",03/27/2025 17:55,https://www.instagram.com/reel/DHuT38ISs98/,IG reel,418463,244289,11016,1202,160,242,2340
17856921993399812,"#Repost @built_by_battle

• • •When you’ve got nothing to lose, every setback becomes a launchpad for bold, relentless action. Embrace your underdog status and transform every battle into a stepping stone toward unstoppable greatness.
.
.
.
.
.
#motivation #mindset #hustle #grind #entrepreneur #success #nevergiveup #battle #inspiration #raw #selfimprovement #growth #resilience #mentalhealth #mentalwellness #overcome #fight #warrior #action #risk #strength #builtbybattle",03/27/2025 13:00,https://www.instagram.com/reel/DHtyX3Zugvh/,IG reel,2180406,,144870,4589,,310,0
17873765028301718,"Advice to 16-25 year olds:

Get in shape now.

It costs time. Not money. And time only becomes more expensive as you age. So buy it now while time is cheap and you have the fewest responsibilities.

It’ll help you no matter what life path you choose.",03/27/2025 12:55,https://www.instagram.com/reel/DHtxSf3z4Hf/,IG reel,600768,309995,13205,2527,96,350,4683
17915137721981766,"My goal has always been to work so hard that a competitor would look at what I do and say: “I completely understand how he’s winning - and - I’m not willing to sacrifice that much.”

Good. You don’t have to. Your lifestyle is my opportunity.",03/27/2025 8:55,https://www.instagram.com/reel/DHtV2xBpiQ1/,IG reel,543929,243642,12683,1970,41,161,5528
18450701041074686,"Ever been unsure how much money to spend on something?

Try this framework:

No: you don’t actually want/need it

Investment: you maximize value per dollar

Commodity: you minimize dollars spent

Enjoyment: you maximize absolute value",03/26/2025 17:56,https://www.instagram.com/reel/DHruzCHSLf5/,IG reel,453885,261954,11433,1501,73,195,2967
17863191294368454,"“Neo, were you looking at me, or were you looking at the woman in the red dress?” - Morpheus, The Matrix.

The hardest part of entrepreneurship isn’t thinking of the plan, or even doing the plan…it’s sticking with the plan.

Ignore the woman in the red dress. IYKYK ✊🏽",03/26/2025 14:45,https://www.instagram.com/p/DHrZp4USym-/,IG image,886779,638490,29710,1021,68,961,2223
17862664155369281,People who obsess about happiness usually aren’t.,03/26/2025 14:00,https://www.instagram.com/p/DHrUZvMy3o6/,IG carousel,1468855,916005,48602,9387,423,258,15480
18070393360885416,"If you need more customers, learn:

Outreach
Content
Ads
Affiliates
Referrals

There is no other way.",03/26/2025 8:56,https://www.instagram.com/reel/DHqxSZkptWs/,IG reel,1448050,636850,26889,7422,626,363,13854
17861115699306566,"Show me your calendar and I’ll show you what you care about.

(That goes for an organization or an individual).",03/25/2025 17:55,https://www.instagram.com/reel/DHpKjLAyFbl/,IG reel,614949,343222,15548,5738,112,227,13165
17897631711171924,"Easy way to 10x your income:

Sell the same thing to richer people.",03/25/2025 8:59,https://www.instagram.com/reel/DHoNKfVptil/,IG reel,816014,366704,20781,5700,99,214,5621
18335604328093852,You might as well be disliked for being you rather than disliked for pretending to be someone else.,03/24/2025 17:55,https://www.instagram.com/reel/DHmlE6ry0bj/,IG reel,279381,162919,6169,565,47,279,931
18058879013024697,"People don’t talk about their real work hours for fear of being attacked by the militant mediocre.

Reality: a lot of people globally work seven days a week all day to put food on the table.

You don’t work that hard.

And that’s why you’re progressing so slowly (or not at all).",03/24/2025 8:56,https://www.instagram.com/reel/DHln_Ocpc9d/,IG reel,1435961,881331,35626,11270,553,673,7670
17902492353131791,"The more skilled you are, the more general the direction you can take and succeed.

The less skilled you are, the more specific the directions must be.

So if you’re stuck, it means you don’t understand something.

Break it into smaller chunks and try again. Works wonders.",03/23/2025 17:55,https://www.instagram.com/reel/DHkA9ivykxZ/,IG reel,515723,323394,23673,4651,431,428,6713
18260577919285080,"You are the constant in your life.

Improving your relationship with yourself has a guaranteed return over your lifespan.

Worthwhile investment.",03/23/2025 8:55,https://www.instagram.com/reel/DHjDKADJmHa/,IG reel,1066058,589360,30757,4776,175,355,4979
18058772573490133,"An early mentor told me “you have to go slow to go fast”

To build something tall, you need deep foundations.

But you have to build that way from day 1 because it starts with the foundation.

It took me forever to get it.

Otherwise, you cap out because you never laid it right.",03/23/2025 8:47,https://www.instagram.com/reel/DHjCHL7J3mW/,IG reel,25648,21386,409,8,15,1,26
18062804656968453,"How to start a business in four steps:

1) Get LLC at legalzoom
2) Take docs to bank to get bank account.
3) Use docs + bank account to get a payment processor (stripe, etc)
4) Ask a stranger to give you money to do something for them.

Voila. You have a business.",03/23/2025 8:44,https://www.instagram.com/reel/DHjBzaIpnhl/,IG reel,34871,27766,613,135,117,7,316
18002119079752441,"The longer I do business the longer I believe in a single truth:

Brand >",03/23/2025 8:41,https://www.instagram.com/reel/DHjBg1upVcD/,IG reel,24789,20076,214,17,61,4,22
17886993042231146,Volume negates luck.,03/22/2025 17:55,https://www.instagram.com/reel/DHhcFbxSjTo/,IG reel,891011,514488,26617,8857,1084,279,17038
18062600138069451,"You’re only in a rush because you haven’t learned how to enjoy the work.

No one rushes something they never want to stop.",03/22/2025 13:02,https://www.instagram.com/p/DHg6ovlyfDo/,IG carousel,1538107,950614,58505,9298,1482,483,20563
18087484159591614,The stress of trying to be perfect will kill you faster than your imperfections.,03/22/2025 8:56,https://www.instagram.com/reel/DHgea8EpMr2/,IG reel,722857,380900,18603,3283,92,244,2401
18492336007047851,How I Make Most Of My Days Good Days,03/21/2025 17:56,https://www.instagram.com/reel/DHe3gPwSJOm/,IG reel,613445,359299,16110,2857,384,193,5470
17851967232421163,"An early mentor told me “you have to go slow to go fast”

To build something tall, you need deep foundations.

But you have to build that way from day 1 because it starts with the foundation.

It took me forever to get it.

Otherwise, you cap out because you never laid it right.",03/21/2025 14:49,https://www.instagram.com/reel/DHeh-Voy9hW/,IG reel,33418,28553,406,13,15,3,30
18130641358409892,"How to start a business in four steps:

1) Get LLC at legalzoom
2) Take docs to bank to get bank account.
3) Use docs + bank account to get a payment processor (stripe, etc)
4) Ask a stranger to give you money to do something for them.

Voila. You have a business.",03/21/2025 14:46,https://www.instagram.com/reel/DHehndNSZPy/,IG reel,21099,18255,239,30,39,1,142
18060002810085636,"The longer I do business the longer I believe in a single truth:

Brand >",03/21/2025 12:55,https://www.instagram.com/reel/DHeU6_uSZ64/,IG reel,23849,20211,119,5,26,2,14
17989504346639119,"One of the most impactful lessons my wife taught me was:

“Never count the other guy’s money.”

No one ever got rich saying no because someone else did better.

It’s the size of your pie slice that matters, not the percentage.",03/21/2025 8:55,https://www.instagram.com/reel/DHd5hFppCUh/,IG reel,765107,340742,13846,1730,43,202,5507
18071113216866804,"If you find a girl who believes in your dreams more than you do, who makes you want to be a better man, who’s willing to work alongside you to get there and is grateful for whatever you have - just marry her.",03/20/2025 17:55,https://www.instagram.com/reel/DHcSZvePqTZ/,IG reel,7201056,4614383,419809,105384,13278,3096,86097
17985130478796531,"If you aren’t willing to pay the price, don’t complain that you can’t buy it.",03/20/2025 13:01,https://www.instagram.com/p/DHbw7Jfzig3/,IG carousel,778672,427357,35073,4098,918,365,10824
17886238959232181,"How to start a business in four steps:

1) Get LLC at legalzoom
2) Take docs to bank to get bank account.
3) Use docs + bank account to get a payment processor (stripe, etc)
4) Ask a stranger to give you money to do something for them.

Voila. You have a business.",03/20/2025 12:49,https://www.instagram.com/reel/DHbvchdTltU/,IG reel,30322,25106,476,88,81,2,275
18074726134751684,"The longer I do business the longer I believe in a single truth:

Brand >",03/20/2025 12:45,https://www.instagram.com/reel/DHbu_2CTIpx/,IG reel,65487,50249,719,74,281,3,115
18034229345302906,"An early mentor told me “you have to go slow to go fast”

To build something tall, you need deep foundations.

But you have to build that way from day 1 because it starts with the foundation.

It took me forever to get it.

Otherwise, you cap out because you never laid it right.",03/20/2025 12:41,https://www.instagram.com/reel/DHbulrVzld3/,IG reel,112779,92200,1893,71,143,4,155
18062906605810566,"That feeling of loneliness - makes you normal in the right rooms

You’re just surrounded by the people.

And if we’re being honest - are they really where you wanna feel like you belong?",03/20/2025 8:55,https://www.instagram.com/reel/DHbUuD8Jj8p/,IG reel,430012,223691,11988,1668,48,219,1819
18110202001481072,The crazy thing about how success works is that you only need to win once.,03/19/2025 18:00,https://www.instagram.com/reel/DHZuIEQSCza/,IG reel,577598,363466,26033,5439,433,429,5802
18056991929510708,The more uncertainty you can tolerate the more success you will have.,03/19/2025 14:29,https://www.instagram.com/p/DHZWPktyrg9/,IG carousel,1394794,,45805,11919,,525,0
18040922777603644,You’d be amazed what you can endure when you have no choice.,03/19/2025 8:55,https://www.instagram.com/reel/DHYv_iEpjX8/,IG reel,740611,411222,19759,4846,104,233,2968
18061275221055572,"There’s no award for trying, only finishing.

If you can’t finish, don’t start.

No one ever got what they wanted by giving up early.",03/18/2025 17:55,https://www.instagram.com/reel/DHXIXXNy7s1/,IG reel,657407,404572,31043,6838,695,397,9049
17906087196112975,You must first become consistent before you can become exceptional.,03/18/2025 10:26,https://www.instagram.com/reel/DHWVSR7SsMP/,IG reel,6421,4704,235,22,30,2,54
18379205071143329,"Youth
Free time
Money

Pick two.",03/18/2025 8:56,https://www.instagram.com/reel/DHWKvSwSmub/,IG reel,603488,284293,15206,1760,59,202,2959
18182307511311242,"You don’t need a mentor.

You’re allowed to:
Give yourself permission
Hold yourself accountable
Make yourself proud

If you’ve always wanted to have someone to look up to, the easiest person to start with is yourself.",03/17/2025 17:55,https://www.instagram.com/reel/DHUjuvLSRUx/,IG reel,338293,190457,10138,1360,71,125,3242
18347177287149125,"If you have your back against the wall and you have nothing left… it also means you have nothing to lose.

And that makes a very dangerous person.

Which is why there will always be room for the underdog.",03/17/2025 9:52,https://www.instagram.com/reel/DHTsan3vEXt/,IG reel,27547,22863,928,150,109,11,232
17967025277850777,Life is hard. Believing is should be easy makes it harder.,03/17/2025 9:47,https://www.instagram.com/reel/DHTsJDMvJsB/,IG reel,5818,4532,197,33,17,0,50
18074265787697877,People stop rooting when you start winning because they only love an underdog as long as it stays an underdog.,03/17/2025 8:55,https://www.instagram.com/reel/DHTmYVYJltW/,IG reel,471429,230429,12490,1106,16,181,2008
